RA_OBJ DEC_OBJ KEPLERID Quarter EXPOSURE CLUSTER mmd_flux mmd_mag
290.1748962402344 37.79838180541992 2436732 17.0 24.456802368164062 "NGC 6791" 0.0005009480519220233 0.0005439056549221277
290.1751403808594 37.7072868347168 2436733 17.0 24.456804275512695 "NGC 6791" 0.002243345370516181 0.002434732858091593
290.1749572753906 37.70912170410156 2436735 17.0 24.456804275512695 "NGC 6791" 0.00237247790209949 0.00257608643732965
290.1751708984375 37.75241470336914 2436736 17.0 24.456804275512695 "NGC 6791" 0.004205831792205572 0.004565062001347542
290.1754150390625 37.787235260009766 2436739 17.0 24.456802368164062 "NGC 6791" 0.0019176984205842018 0.0020819997880607843
290.17584228515625 37.78559112548828 2436743 17.0 24.456802368164062 "NGC 6791" 0.0012381253764033318 0.0013438587775453925
290.1759338378906 37.7445182800293 2436747 17.0 24.456804275512695 "NGC 6791" 0.0009107156074605882 0.0009888684144243598
290.1761779785156 37.76525115966797 2436750 17.0 24.456802368164062 "NGC 6791" 0.00041623119614087045 0.00045191377284936607
290.17669677734375 37.716739654541016 2436756 17.0 24.456804275512695 "NGC 6791" 0.012132932431995869 0.01316889002919197
290.1767272949219 37.76423645019531 2436759 17.0 24.456802368164062 "NGC 6791" 0.00035075179766863585 0.00038087766733951867
290.1768493652344 37.750457763671875 2436760 17.0 24.456804275512695 "NGC 6791" 0.0014112440403550863 0.0015323339030146599
290.17694091796875 37.74544906616211 2436761 17.0 24.456804275512695 "NGC 6791" 0.0008241644245572388 0.0008949899347499013
290.1771240234375 37.75551223754883 2436766 17.0 24.456804275512695 "NGC 6791" 0.0011795551981776953 0.0012805397855117917
290.1770935058594 37.7435188293457 2436767 17.0 24.456804275512695 "NGC 6791" 0.0013335987459868193 0.0014481395483016968
290.17694091796875 37.748653411865234 2436768 17.0 24.456804275512695 "NGC 6791" 0.0026110808830708265 0.002834451850503683
290.17742919921875 37.75862121582031 2436771 17.0 24.456802368164062 "NGC 6791" 0.001993408892303705 0.0021647096145898104
290.1776428222656 37.77162551879883 2436773 17.0 24.456802368164062 "NGC 6791" 0.0016147701535373926 0.0017527760937809944
290.17767333984375 37.7811393737793 2436774 17.0 24.456802368164062 "NGC 6791" 0.0008344858069904149 0.0009059948497451842
290.17779541015625 37.72534942626953 2436775 17.0 24.456804275512695 "NGC 6791" 0.0022242951672524214 0.0024148947559297085
290.1783447265625 37.75171661376953 2436778 17.0 24.456804275512695 "NGC 6791" 0.0018135758582502604 0.0019688333850353956
290.1784973144531 37.77342224121094 2436780 17.0 24.456802368164062 "NGC 6791" 0.0026403190568089485 0.002866914728656411
290.1786804199219 37.72446060180664 2436782 17.0 24.456804275512695 "NGC 6791" 0.0023795992601662874 0.0025835386477410793
290.1789245605469 37.7081184387207 2436784 17.0 24.456804275512695 "NGC 6791" 0.004322821740061045 0.0046960050240159035
290.17938232421875 37.76457977294922 2436787 17.0 24.456802368164062 "NGC 6791" 0.004036004655063152 0.004382694140076637
290.1800231933594 37.75287628173828 2436792 17.0 24.456804275512695 "NGC 6791" 0.0019414150156080723 0.002108684740960598
290.1802978515625 37.799720764160156 2436794 17.0 24.456802368164062 "NGC 6791" 0.0014672012766823173 0.0015927325002849102
290.1805419921875 37.78760528564453 2436798 17.0 24.456802368164062 "NGC 6791" 0.0015271941665560007 0.0016580559313297272
290.1803894042969 37.77705001831055 2436799 17.0 24.456802368164062 "NGC 6791" 0.0006691887974739075 0.0007264111773110926
290.1805114746094 37.73991775512695 2436800 17.0 24.456804275512695 "NGC 6791" 0.0031898554880172014 0.0034647020511329174
290.18048095703125 37.76958084106445 2436801 17.0 24.456802368164062 "NGC 6791" 0.002167460508644581 0.0023527988232672215
290.1806945800781 37.79204177856445 2436803 17.0 24.456802368164062 "NGC 6791" 0.001174968434497714 0.001275809365324676
290.1807556152344 37.721435546875 2436804 17.0 24.456804275512695 "NGC 6791" 0.0009320055833086371 0.0010119285434484482
290.1807556152344 37.789791107177734 2436807 17.0 24.456802368164062 "NGC 6791" 0.0021746293641626835 0.002361935330554843
290.1813659667969 37.71963119506836 2436811 17.0 24.456804275512695 "NGC 6791" 0.0012177054304629564 0.0013218908570706844
290.1815185546875 37.783870697021484 2436814 17.0 24.456802368164062 "NGC 6791" 0.000527349126059562 0.0005725117516703904
290.1817626953125 37.73490905761719 2436818 17.0 24.456804275512695 "NGC 6791" 0.0005348934791982174 0.0005807540146633983
290.1817321777344 37.77568435668945 2436819 17.0 24.456802368164062 "NGC 6791" 0.0030250551644712687 0.003283659927546978
290.1820068359375 37.77824783325195 2436824 17.0 24.456802368164062 "NGC 6791" 0.00048267110832966864 0.0005239846650511026
290.1827697753906 37.72334289550781 2436833 17.0 24.456804275512695 "NGC 6791" 0.0018417247338220477 0.001999765634536743
290.18310546875 37.730247497558594 2436836 17.0 24.456804275512695 "NGC 6791" 0.002982543082907796 0.0032375736627727747
290.18341064453125 37.76738357543945 2436837 17.0 24.456802368164062 "NGC 6791" 0.0035839113406836987 0.003891024040058255
290.18365478515625 37.764583587646484 2436839 17.0 24.456802368164062 "NGC 6791" 0.0025891622062772512 0.002811018843203783
290.1841735839844 37.71266174316406 2436842 17.0 24.456804275512695 "NGC 6791" 0.0012411217903718352 0.0013476089807227254
290.1842956542969 37.75022888183594 2436847 17.0 24.456804275512695 "NGC 6791" 0.002068400150164962 0.002246219664812088
290.1847229003906 37.75563430786133 2436853 17.0 24.456804275512695 "NGC 6791" 0.001927882549352944 0.002093407791107893
290.1851501464844 37.74931335449219 2436855 17.0 24.456804275512695 "NGC 6791" 0.00267836288549006 0.0029082430992275476
290.18505859375 37.73332214355469 2436856 17.0 24.456804275512695 "NGC 6791" 0.0030918647535145283 0.0033577820286154747
290.1851806640625 37.778656005859375 2436857 17.0 24.456802368164062 "NGC 6791" 0.0016951936995610595 0.001840636832639575
290.185302734375 37.797149658203125 2436860 17.0 24.456802368164062 "NGC 6791" 0.0020697612781077623 0.002246835734695196
290.185546875 37.75786209106445 2436864 17.0 24.456804275512695 "NGC 6791" 0.002168421633541584 0.002354647032916546
290.18560791015625 37.70436477661133 2436867 17.0 24.456804275512695 "NGC 6791" 0.0019013723358511925 0.0020645922049880028
290.18572998046875 37.72245407104492 2436868 17.0 24.456804275512695 "NGC 6791" 0.0020339617040008307 0.0022082182113081217
290.1860046386719 37.761253356933594 2436870 17.0 24.456802368164062 "NGC 6791" 0.0032360327895730734 0.0035127224400639534
290.18621826171875 37.740867614746094 2436875 17.0 24.456804275512695 "NGC 6791" 0.0011524189030751586 0.001250928733497858
290.1863098144531 37.79161071777344 2436876 17.0 24.456802368164062 "NGC 6791" 0.0021809861063957214 0.0023678510915488005
290.18634033203125 37.7845344543457 2436877 17.0 24.456802368164062 "NGC 6791" 0.001262936508283019 0.0013715075328946114
290.1863708496094 37.799591064453125 2436878 17.0 24.456802368164062 "NGC 6791" 0.0037736508529633284 0.004098036326467991
290.18634033203125 37.78571319580078 2436882 17.0 24.456802368164062 "NGC 6791" 0.00170540576800704 0.0018519498407840729
290.1869201660156 37.77265548706055 2436884 17.0 24.456802368164062 "NGC 6791" 0.0008022453403100371 0.0008711309055797756
290.1872253417969 37.75202560424805 2436891 17.0 24.456804275512695 "NGC 6791" 0.0016745886532589793 0.001817844109609723
290.18743896484375 37.760440826416016 2436893 17.0 24.456804275512695 "NGC 6791" 0.0029266071505844593 0.003176055382937193
290.1875 37.7059211730957 2436894 17.0 24.456804275512695 "NGC 6791" 0.0018439312698319554 0.0020016951020807028
290.1874694824219 37.72108840942383 2436895 17.0 24.456804275512695 "NGC 6791" 0.001604317338205874 0.0017413920722901821
290.1875 37.73863220214844 2436896 17.0 24.456804275512695 "NGC 6791" 0.0025528499390929937 0.0027712041046470404
290.1878356933594 37.76693344116211 2436898 17.0 24.456802368164062 "NGC 6791" 0.0028892229311168194 0.003136968705803156
290.188232421875 37.742774963378906 2436900 17.0 24.456804275512695 "NGC 6791" 0.000482530944282189 0.000523919879924506
290.188232421875 37.79175567626953 2436902 17.0 24.456802368164062 "NGC 6791" 0.0015601764898747206 0.0016939594643190503
290.1882629394531 37.75645065307617 2436903 17.0 24.456804275512695 "NGC 6791" 0.003400541841983795 0.003690672107040882
290.1883850097656 37.71194076538086 2436905 17.0 24.456804275512695 "NGC 6791" 0.0027595115825533867 0.002996171824634075
290.1883544921875 37.75939178466797 2436906 17.0 24.456804275512695 "NGC 6791" 0.0025562497321516275 0.0027763936668634415
290.1883850097656 37.740135192871094 2436907 17.0 24.456804275512695 "NGC 6791" 0.0015095466515049338 0.0016384914051741362
290.1885986328125 37.763511657714844 2436909 17.0 24.456802368164062 "NGC 6791" 0.0016947879921644926 0.0018402108689770103
290.1888732910156 37.7883186340332 2436912 17.0 24.456802368164062 "NGC 6791" 0.00046479623415507376 0.0005045970901846886
290.1891784667969 37.79094696044922 2436913 17.0 24.456802368164062 "NGC 6791" 0.00154599838424474 0.0016783082392066717
290.1891174316406 37.775718688964844 2436915 17.0 24.456802368164062 "NGC 6791" 0.0011726698139682412 0.0012735631316900253
290.1900634765625 37.7347526550293 2436926 17.0 24.456804275512695 "NGC 6791" 0.005468699615448713 0.005937538109719753
290.1904296875 37.79004669189453 2436930 17.0 24.456802368164062 "NGC 6791" 0.001723328954540193 0.001871177344582975
290.19049072265625 37.75896072387695 2436933 17.0 24.456804275512695 "NGC 6791" 0.001731888041831553 0.0018806650768965483
290.1905517578125 37.74064254760742 2436935 17.0 24.456804275512695 "NGC 6791" 0.0004526484990492463 0.000491475046146661
290.19091796875 37.71685028076172 2436937 17.0 24.456804275512695 "NGC 6791" 0.004745751153677702 0.00515180267393589
290.1914978027344 37.786781311035156 2436939 17.0 24.456802368164062 "NGC 6791" 0.0015496229752898216 0.0016822608886286616
290.1915283203125 37.73109436035156 2436940 17.0 24.456804275512695 "NGC 6791" 0.011777320876717567 0.012783762998878956
290.1916198730469 37.75019073486328 2436942 17.0 24.456804275512695 "NGC 6791" 0.0033444941509515047 0.0036313110031187534
290.1916809082031 37.79859924316406 2436944 17.0 24.456802368164062 "NGC 6791" 0.00038630564813502133 0.0004193913482595235
290.1917419433594 37.772056579589844 2436948 17.0 24.456802368164062 "NGC 6791" 0.0035977207589894533 0.003906433470547199
290.1920166015625 37.7922477722168 2436949 17.0 24.456802368164062 "NGC 6791" 0.0014801918296143413 0.001606922596693039
290.1920471191406 37.76978302001953 2436951 17.0 24.456802368164062 "NGC 6791" 0.0012871773215010762 0.0013974150642752647
290.19207763671875 37.723167419433594 2436952 17.0 24.456804275512695 "NGC 6791" 0.005517138168215752 0.005990789271891117
290.19207763671875 37.76082229614258 2436953 17.0 24.456804275512695 "NGC 6791" 0.0043264878913760185 0.00469472398981452
290.192626953125 37.79754638671875 2436954 17.0 24.456802368164062 "NGC 6791" 0.00035417030449025333 0.00038452728767879307
290.193115234375 37.786956787109375 2436960 17.0 24.456802368164062 "NGC 6791" 0.0023163165897130966 0.0025157842319458723
290.19317626953125 37.76522445678711 2436962 17.0 24.456802368164062 "NGC 6791" 0.001303557539358735 0.001415266189724207
290.1932067871094 37.78110885620117 2436963 17.0 24.456802368164062 "NGC 6791" 0.005610216408967972 0.00608924450352788
290.1929931640625 37.777069091796875 2436964 17.0 24.456802368164062 "NGC 6791" 0.0015014021191745996 0.001630005077458918
290.1934814453125 37.767059326171875 2436966 17.0 24.456802368164062 "NGC 6791" 0.0012062964960932732 0.0013094055466353893
290.19366455078125 37.79327392578125 2436967 17.0 24.456802368164062 "NGC 6791" 0.0020926855504512787 0.0022724601440131664
290.1941833496094 37.79936218261719 2436973 17.0 24.456802368164062 "NGC 6791" 0.0006961408071219921 0.0007558810757473111
290.1943054199219 37.769020080566406 2436975 17.0 24.456802368164062 "NGC 6791" 0.0015335455536842346 0.001665292656980455
290.1944885253906 37.749717712402344 2436976 17.0 24.456804275512695 "NGC 6791" 0.0012364978902041912 0.0013427005615085363
290.19451904296875 37.729312896728516 2436977 17.0 24.456804275512695 "NGC 6791" 0.003994551952928305 0.004338017199188471
290.1947326660156 37.777587890625 2436980 17.0 24.456802368164062 "NGC 6791" 0.0016590916784480214 0.0018018580740317702
290.19476318359375 37.73689651489258 2436981 17.0 24.456804275512695 "NGC 6791" 0.0005940572591498494 0.0006449508364312351
290.1946105957031 37.72312927246094 2436983 17.0 24.456804275512695 "NGC 6791" 0.0010305740870535374 0.0011190264485776424
290.19482421875 37.74540710449219 2436984 17.0 24.456804275512695 "NGC 6791" 0.003618312068283558 0.003927780315279961
290.1952819824219 37.764015197753906 2436990 17.0 24.456804275512695 "NGC 6791" 0.0018418235704302788 0.00199967622756958
290.1953430175781 37.76627731323242 2436991 17.0 24.456802368164062 "NGC 6791" 0.002094640163704753 0.0022737644612789154
290.1956787109375 37.79228973388672 2436993 17.0 24.456802368164062 "NGC 6791" 0.0012226683320477605 0.0013275212841108441
290.1954040527344 37.78173828125 2436995 17.0 24.456802368164062 "NGC 6791" 0.0015079487347975373 0.0016370604280382395
290.19573974609375 37.73253631591797 2436996 17.0 24.456804275512695 "NGC 6791" 0.005182906519621611 0.0056274570524692535
290.196044921875 37.761138916015625 2437000 17.0 24.456804275512695 "NGC 6791" 0.005201986525207758 0.005644347984343767
290.196044921875 37.722476959228516 2437001 17.0 24.456804275512695 "NGC 6791" 0.0008604825707152486 0.0009341355180367827
290.1962585449219 37.75703811645508 2437003 17.0 24.456804275512695 "NGC 6791" 0.002467141253873706 0.002678539836779237
290.1962890625 37.74839401245117 2437004 17.0 24.456804275512695 "NGC 6791" 0.002573122037574649 0.0027931281365454197
290.19683837890625 37.737342834472656 2437013 17.0 24.456804275512695 "NGC 6791" 0.0016451511764898896 0.0017863997491076589
290.1972961425781 37.73442840576172 2437019 17.0 24.456804275512695 "NGC 6791" 0.0035846284590661526 0.0038921514060348272
290.1973876953125 37.77417755126953 2437020 17.0 24.456802368164062 "NGC 6791" 0.0020058252848684788 0.002178031485527754
290.19769287109375 37.702877044677734 2437023 17.0 24.456804275512695 "NGC 6791" 0.0022386815398931503 0.0024296774063259363
290.1979064941406 37.70613479614258 2437024 17.0 24.456804275512695 "NGC 6791" 0.002383926883339882 0.002587841125205159
290.1977844238281 37.76655960083008 2437026 17.0 24.456804275512695 "NGC 6791" 0.0015652256552129984 0.0016998173668980598
290.19775390625 37.789207458496094 2437027 17.0 24.456802368164062 "NGC 6791" 0.0016805389896035194 0.0018247135449200869
290.19793701171875 37.795074462890625 2437029 17.0 24.456802368164062 "NGC 6791" 0.001249401830136776 0.0013566765701398253
290.1981506347656 37.75453186035156 2437033 17.0 24.456804275512695 "NGC 6791" 0.0006153079448267817 0.0006681209779344499
290.1982116699219 37.703956604003906 2437034 17.0 24.456804275512695 "NGC 6791" 0.0019472562707960606 0.0021140603348612785
290.1985778808594 37.792301177978516 2437040 17.0 24.456802368164062 "NGC 6791" 0.0005233175470493734 0.000568223069421947
290.1986999511719 37.77949523925781 2437043 17.0 24.456802368164062 "NGC 6791" 0.004401123616844416 0.004776550456881523
290.1988525390625 37.79854965209961 2437045 17.0 24.456802368164062 "NGC 6791" 0.00227843108586967 0.002474284963682294
290.1990051269531 37.768455505371094 2437050 17.0 24.456802368164062 "NGC 6791" 0.0016402554465457797 0.0017811681609600782
290.19915771484375 37.755126953125 2437053 17.0 24.456804275512695 "NGC 6791" 0.0007723548333160579 0.0008384436368942261
290.1990966796875 37.799869537353516 2437054 17.0 24.456802368164062 "NGC 6791" 0.0018490313086658716 0.002008158480748534
290.1994934082031 37.777000427246094 2437060 17.0 24.456802368164062 "NGC 6791" 0.00973548460751772 0.01053390372544527
290.19976806640625 37.76627731323242 2437062 17.0 24.456804275512695 "NGC 6791" 0.0012094186386093497 0.0013129914877936244
290.20068359375 37.773101806640625 2437067 17.0 24.456802368164062 "NGC 6791" 0.0011479597305878997 0.0012464366154745221
290.2005920410156 37.74824905395508 2437068 17.0 24.456804275512695 "NGC 6791" 0.0033739793580025434 0.0036636122968047857
290.2010803222656 37.782798767089844 2437071 17.0 24.456802368164062 "NGC 6791" 0.0017540152184665203 0.0019047798123210669
290.2012939453125 37.740997314453125 2437075 17.0 24.456804275512695 "NGC 6791" 0.0049924771301448345 0.005419144406914711
290.2013854980469 37.7545051574707 2437077 17.0 24.456804275512695 "NGC 6791" 0.0011695887660607696 0.0012698564678430557
290.20166015625 37.79263687133789 2437079 17.0 24.456802368164062 "NGC 6791" 0.0012721369275823236 0.0013812260003760457
290.20184326171875 37.74738311767578 2437081 17.0 24.456804275512695 "NGC 6791" 0.003172017866745591 0.003444475354626775
290.2019348144531 37.711708068847656 2437084 17.0 24.456804275512695 "NGC 6791" 0.0025333447847515345 0.0027507676277309656
290.2020263671875 37.735408782958984 2437086 17.0 24.456804275512695 "NGC 6791" 0.47469228506088257 nan
290.20220947265625 37.72153854370117 2437087 17.0 24.456804275512695 "NGC 6791" 0.009136063046753407 0.009921222925186157
290.20306396484375 37.7564697265625 2437092 17.0 24.456804275512695 "NGC 6791" 0.0023785678204149008 0.00258268928155303
290.20263671875 37.73851013183594 2437093 17.0 24.456804275512695 "NGC 6791" 0.0020441627129912376 0.0022193463519215584
290.2027587890625 37.76020812988281 2437096 17.0 24.456804275512695 "NGC 6791" 0.001903078518807888 0.002066383371129632
290.20269775390625 37.79469299316406 2437101 17.0 24.456802368164062 "NGC 6791" 0.002726621925830841 0.0029607415199279785
290.20306396484375 37.7867546081543 2437103 17.0 24.456802368164062 "NGC 6791" 0.0004530701844487339 0.0004918667837046087
290.2030334472656 37.77781295776367 2437110 17.0 24.456802368164062 "NGC 6791" 0.001224357052706182 0.0013292970834299922
290.2035827636719 37.77435302734375 2437112 17.0 24.456802368164062 "NGC 6791" 0.0006378045654855669 0.0006923460168763995
290.2036437988281 37.72800064086914 2437113 17.0 24.456804275512695 "NGC 6791" 0.0030536481644958258 0.0033153605181723833
290.2036437988281 37.71937561035156 2437114 17.0 24.456804275512695 "NGC 6791" 0.0029308046214282513 0.0031820121221244335
290.2037353515625 37.732357025146484 2437117 17.0 24.456804275512695 "NGC 6791" 0.00420976709574461 0.0045702713541686535
290.2038269042969 37.75316619873047 2437120 17.0 24.456804275512695 "NGC 6791" 0.0021825272124260664 0.0023691579699516296
290.20477294921875 37.78186798095703 2437134 17.0 24.456802368164062 "NGC 6791" 0.0019184249686077237 0.002082419814541936
290.20501708984375 37.754249572753906 2437136 17.0 24.456804275512695 "NGC 6791" 0.00333224656060338 0.003617812180891633
290.2052307128906 37.745201110839844 2437142 17.0 24.456804275512695 "NGC 6791" 0.002340191276744008 0.0025396118871867657
290.2054443359375 37.79563522338867 2437144 17.0 24.456802368164062 "NGC 6791" 0.001972132595255971 0.0021408316679298878
290.2054748535156 37.78014373779297 2437145 17.0 24.456802368164062 "NGC 6791" 0.0015944592887535691 0.0017313743010163307
290.20574951171875 37.76918411254883 2437149 17.0 24.456804275512695 "NGC 6791" 0.0022076740860939026 0.0023961509577929974
290.2060852050781 37.78457260131836 2437150 17.0 24.456802368164062 "NGC 6791" 0.011583205312490463 0.0125587098300457
290.205810546875 37.750553131103516 2437151 17.0 24.456804275512695 "NGC 6791" 0.0018264488317072392 0.00198285561054945
290.2067565917969 37.765804290771484 2437159 17.0 24.456804275512695 "NGC 6791" 0.0018919619033113122 0.0020535606890916824
290.2064514160156 37.740760803222656 2437160 17.0 24.456804275512695 "NGC 6791" 0.0012963638873770833 0.0014073093188926578
290.2066650390625 37.781883239746094 2437163 17.0 24.456802368164062 "NGC 6791" 0.0019679965917021036 0.002136814408004284
290.2069091796875 37.73550033569336 2437164 17.0 24.456804275512695 "NGC 6791" 0.00047440346679650247 0.0005151195218786597
290.2071838378906 37.72854232788086 2437171 17.0 24.456804275512695 "NGC 6791" 0.0004073366289958358 0.0004422584024723619
290.2074279785156 37.800079345703125 2437173 17.0 24.456802368164062 "NGC 6791" 0.0013705749297514558 0.0014876755885779858
290.2074890136719 37.706661224365234 2437176 17.0 24.456804275512695 "NGC 6791" 0.0018323983531445265 0.0019898891914635897
290.2074890136719 37.75668716430664 2437177 17.0 24.456804275512695 "NGC 6791" 0.0016222173580899835 0.0017615006072446704
290.2076721191406 37.723270416259766 2437178 17.0 24.456804275512695 "NGC 6791" 0.000621601240709424 0.0006749007734470069
290.2080993652344 37.701622009277344 2437185 17.0 24.456804275512695 "NGC 6791" 0.0021415269002318382 0.0023245480842888355
290.2082824707031 37.77041244506836 2437189 17.0 24.456804275512695 "NGC 6791" 0.001016942667774856 0.0011040541576221585
290.20849609375 37.7977180480957 2437192 17.0 24.456802368164062 "NGC 6791" 0.0018513412214815617 0.002010163152590394
290.20855712890625 37.78822326660156 2437193 17.0 24.456802368164062 "NGC 6791" 0.0009592935675755143 0.00104147766251117
290.2091064453125 37.77161407470703 2437194 17.0 24.456804275512695 "NGC 6791" 0.0008850283920764923 0.0009608037653379142
290.2091369628906 37.77298355102539 2437196 17.0 24.456802368164062 "NGC 6791" 0.0008352865697816014 0.0009069821680895984
290.209228515625 37.75386047363281 2437198 17.0 24.456804275512695 "NGC 6791" 0.0010450143599882722 0.0011345292441546917
290.20965576171875 37.784934997558594 2437199 17.0 24.456802368164062 "NGC 6791" 0.003503238782286644 0.0038053274620324373
290.2099304199219 37.786354064941406 2437203 17.0 24.456802368164062 "NGC 6791" 0.0031610738951712847 0.003432563738897443
290.2098083496094 37.76095199584961 2437204 17.0 24.456804275512695 "NGC 6791" 0.0009769421303644776 0.0010607476579025388
290.2098693847656 37.781070709228516 2437206 17.0 24.456802368164062 "NGC 6791" 0.0010011602425947785 0.001086689531803131
290.2099609375 37.725990295410156 2437209 17.0 24.456804275512695 "NGC 6791" 0.0017217413987964392 0.0018691762816160917
290.2102355957031 37.763912200927734 2437212 17.0 24.456804275512695 "NGC 6791" 0.0016433419659733772 0.001784847816452384
290.21044921875 37.728458404541016 2437214 17.0 24.456804275512695 "NGC 6791" 0.00213216757401824 0.002315206453204155
290.2107849121094 37.79267883300781 2437222 17.0 24.456802368164062 "NGC 6791" 0.0005446748691610992 0.0005914014182053506
290.2114562988281 37.75238800048828 2437233 17.0 24.456804275512695 "NGC 6791" 0.0023394273594021797 0.0025401513557881117
290.21160888671875 37.76165008544922 2437235 17.0 24.456804275512695 "NGC 6791" 0.0017202554736286402 0.001867866376414895
290.2115783691406 37.71867752075195 2437236 17.0 24.456804275512695 "NGC 6791" 0.003986064810305834 0.004328081384301186
290.2115783691406 37.75761795043945 2437237 17.0 24.456804275512695 "NGC 6791" 0.0019085200037807226 0.0020720092579722404
290.21173095703125 37.78179168701172 2437238 17.0 24.456802368164062 "NGC 6791" 0.0008303061476908624 0.0009015097748488188
290.2117614746094 37.72480010986328 2437240 17.0 24.456804275512695 "NGC 6791" 0.0004208438622299582 0.0004569381708279252
290.2120361328125 37.74554443359375 2437241 17.0 24.456804275512695 "NGC 6791" 0.001977848820388317 0.002147691324353218
290.21185302734375 37.74956512451172 2437243 17.0 24.456804275512695 "NGC 6791" 0.004342374857515097 0.004714142996817827
290.21246337890625 37.733154296875 2437248 17.0 24.456804275512695 "NGC 6791" 0.0023973986972123384 0.002603353001177311
290.21258544921875 37.75887680053711 2437250 17.0 24.456804275512695 "NGC 6791" 0.003817107295617461 0.004143928177654743
290.2130126953125 37.788177490234375 2437254 17.0 24.456802368164062 "NGC 6791" 0.0015564425848424435 0.0016897552413865924
290.21343994140625 37.79145431518555 2437258 17.0 24.456802368164062 "NGC 6791" 0.0011146572651341558 0.0012103894259780645
290.2135009765625 37.76134490966797 2437259 17.0 24.456804275512695 "NGC 6791" 0.0010739626595750451 0.0011661832686513662
290.213623046875 37.770912170410156 2437261 17.0 24.456804275512695 "NGC 6791" 0.000951463938690722 0.001032999367453158
290.21343994140625 37.74114990234375 2437264 17.0 24.456804275512695 "NGC 6791" 0.0017094120848923922 0.0018561877077445388
290.21405029296875 37.77515411376953 2437267 17.0 24.456804275512695 "NGC 6791" 0.00028305084560997784 0.000307334354147315
290.2143249511719 37.738502502441406 2437269 17.0 24.456804275512695 "NGC 6791" 0.0033421427942812443 0.0036278616171330214
290.2143249511719 37.77802276611328 2437270 17.0 24.456802368164062 "NGC 6791" 0.00046379759442061186 0.0005035414360463619
290.21435546875 37.78413009643555 2437272 17.0 24.456802368164062 "NGC 6791" 0.0020400185603648424 0.0022142084781080484
290.2143859863281 37.753944396972656 2437274 17.0 24.456804275512695 "NGC 6791" 0.00361785851418972 0.003926949575543404
290.214599609375 37.75923156738281 2437277 17.0 24.456804275512695 "NGC 6791" 0.005598150193691254 0.006081087980419397
290.2145080566406 37.79957580566406 2437278 17.0 24.456802368164062 "NGC 6791" 0.0041638994589447975 0.004520653747022152
290.2146301269531 37.732139587402344 2437280 17.0 24.456804275512695 "NGC 6791" 0.001323577482253313 0.001437092781998217
290.2146301269531 37.76285171508789 2437281 17.0 24.456804275512695 "NGC 6791" 0.00046324561117216945 0.0005029668100178242
290.2147216796875 37.7420539855957 2437282 17.0 24.456804275512695 "NGC 6791" 0.0031588810961693525 0.0034312852658331394
290.21435546875 37.7646484375 2437283 17.0 24.456804275512695 "NGC 6791" 0.0020365717355161905 0.0022109721321612597
290.2149658203125 37.703731536865234 2437287 17.0 24.456804275512695 "NGC 6791" 0.0026387276593595743 0.00286573707126081
290.21527099609375 37.718101501464844 2437289 17.0 24.456804275512695 "NGC 6791" 0.0010035637533292174 0.001089549856260419
290.21527099609375 37.74784469604492 2437291 17.0 24.456804275512695 "NGC 6791" 0.0013483037473633885 0.001464017084799707
290.2154541015625 37.78245162963867 2437294 17.0 24.456802368164062 "NGC 6791" 0.002078003715723753 0.002256581326946616
290.2158508300781 37.780029296875 2437296 17.0 24.456802368164062 "NGC 6791" 0.0009166513336822391 0.0009951380779966712
290.2159118652344 37.76747512817383 2437297 17.0 24.456804275512695 "NGC 6791" 0.000922132283449173 0.0010011710692197084
290.2161865234375 37.718963623046875 2437298 17.0 24.456804275512695 "NGC 6791" 0.0011530265910550952 0.0012517559807747602
290.216552734375 37.7519416809082 2437301 17.0 24.456804275512695 "NGC 6791" 0.0018494923133403063 0.0020076779183000326
290.21661376953125 37.73114013671875 2437302 17.0 24.456804275512695 "NGC 6791" 0.002078829798847437 0.0022574092727154493
290.21661376953125 37.79548645019531 2437303 17.0 24.456802368164062 "NGC 6791" 0.0029899640940129757 0.003246672684326768
290.2169189453125 37.72002029418945 2437309 17.0 24.456804275512695 "NGC 6791" 0.001533584319986403 0.0016647058073431253
290.21734619140625 37.77912139892578 2437311 17.0 24.456802368164062 "NGC 6791" 0.002542873378843069 0.002761575859040022
290.21759033203125 37.77776336669922 2437315 17.0 24.456802368164062 "NGC 6791" 0.0007407271186821163 0.0008043482666835189
290.2181396484375 37.76407241821289 2437317 17.0 24.456804275512695 "NGC 6791" 0.00043503331835381687 0.0004723280726466328
290.2182312011719 37.775882720947266 2437318 17.0 24.456804275512695 "NGC 6791" 0.0012237560003995895 0.0013286356115713716
290.21844482421875 37.76155090332031 2437320 17.0 24.456804275512695 "NGC 6791" 0.0017676547868177295 0.0019197820220142603
290.2184753417969 37.78757095336914 2437325 17.0 24.456802368164062 "NGC 6791" 0.0005810683942399919 0.0006309289601631463
290.2184143066406 37.78221893310547 2437326 17.0 24.456802368164062 "NGC 6791" 0.002634046133607626 0.0028597782365977764
290.2187805175781 37.767879486083984 2437327 17.0 24.456804275512695 "NGC 6791" 0.00032435302273370326 0.0003521520702634007
290.2185974121094 37.73383331298828 2437328 17.0 24.456804275512695 "NGC 6791" 0.0015311333118006587 0.0016622457187622786
290.2189025878906 37.79935836791992 2437334 17.0 24.45680046081543 "NGC 6791" 0.0018544417107477784 0.0020134190563112497
290.21893310546875 37.79322814941406 2437335 17.0 24.456802368164062 "NGC 6791" 0.0011990397470071912 0.0013019401812925935
